name,ratings,num_ratings,processor,ram,os,storage,display,price,org_price,Brand,num_reviews,ram_type,Discount
Asus ExpertBook P1 Core i3 10th Gen - (4 GB/1 TB HDD/Endless) ExpertBook P1 P1440FA Thin and Light Lap...,,,Intel Core i3 Processor (10th Gen),4,DOS Operating System,1 TB HDD,35.56,33990,39990.0,Asus,,DDR4,15.003750937734434
Acer Predator Helios 300 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NV...,4.9,14.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,74990,97990.0,Acer,1.0,DDR4,23.471782834983163
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,55990,79690.0,Lenovo,6.0,DDR4,29.740243443342955
Acer Swift 3 Athlon Dual Core 300U - (4 GB/1 TB HDD/Windows 10 Home) SF314-41 Thin and Light Laptop,4.1,228.0,AMD Athlon Dual Core Processor,4,64 bit Windows 10 Operating System,1 TB HDD,35.56,33990,39999.0,Acer,35.0,DDR4,15.022875571889296
Asus ROG Zephyrus S17 Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce ...,,,Intel Core i7 Processor (10th Gen),32,64 bit Windows 10 Operating System,1 TB SSD,43.94,282990,319990.0,Asus,,DDR4,11.562861339416857
Alienware Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX 1660 T...,4.9,8.0,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,39.62,199990,223322.0,Alienware,0.0,DDR4,10.447694360609344
HP Envy x360 Ryzen 5 Hexa Core 4500U - (8 GB/256 GB SSD/Windows 10 Home) 13-ay0044AU 2 in 1 Laptop,4.6,60.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,256 GB SSD,33.78,81990,82877.0,HP,14.0,DDR4,1.0702607478552555
Asus Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X412FA-EK296T Thin and Light Laptop,,,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,58990,,Asus,,DDR4,
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.3,201.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,51990,74090.0,Lenovo,33.0,DDR4,29.828586853826426
Lenovo Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) V14 Laptop,2.3,3.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,31360,,Lenovo,1.0,DDR4,
HP Spectre x360 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 13-aw0211TU 2 in 1 Laptop,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,127990,152042.0,HP,,DDR4,15.81931308454243
Asus ZenBook 13 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) UX331UAL-EG002T Thin and Light Lap...,4.5,503.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,33.78,69990,78990.0,Asus,95.0,DDR3,11.393847322445879
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4.0,431.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,42990,66190.0,Lenovo,62.0,DDR4,35.05061187490558
Avita Pura Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home in S Mode) NS14A6INV561-SGGYB Th...,4.1,838.0,AMD Ryzen 5 Quad Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,35.56,26990,52990.0,Avita,195.0,DDR4,49.06586148329873
Microsoft Surface Pro 7 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 1866 2 in 1 Laptop,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,31.24,118990,121000.0,Microsoft,,LPDDR4X,1.6611570247933884
MSI GF63 Thin Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 165...,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,39.62,82990,89990.0,MSI,,DDR4,7.7786420713412605
Dell G7 Core i9 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce RTX 2070/300 H...,,,Intel Core i9 Processor (10th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,39.62,207990,227250.0,Dell,,DDR4,8.475247524752476
Lenovo Legion Y530 Core i7 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,,,Intel Core i7 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,39.62,76990,104290.0,Lenovo,,DDR4,26.177006424393518
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,31990,42490.0,Lenovo,4.0,DDR4,24.71169686985173
Lenovo Ideapad 520 Core i5 8th Gen - (8 GB/2 TB HDD/Windows 10 Home/4 GB Graphics) 520-15IKB Laptop,,,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,2 TB HDD,39.62,79090,,Lenovo,,DDR4,
Alienware Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce RTX 2080 wit...,4.8,5.0,Intel Core i9 Processor (10th Gen),32,64 bit Windows 10 Operating System,1 TB SSD,39.62,344990,377798.0,Alienware,2.0,DDR4,8.68400573851635
Lenovo Legion 7i Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce RTX 2...,,,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,39.62,245990,349890.0,Lenovo,,DDR4,29.695047014776073
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826.0,AMD APU Dual Core A4 Processor,4,64 bit Windows 10 Operating System,,35.56,20990,21325.0,Lenovo,120.0,DDR4,1.570926143024619
Lenovo Ideapad 520 Core i5 8th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 520-15IKB Laptop,,,Intel Core i5 Processor (8th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,55139,,Lenovo,,DDR4,
Lenovo Ideapad 330s Core i5 8th Gen - (4 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 330S-15IKB Thin an...,4.0,21.0,Intel Core i5 Processor (8th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,62594,,Lenovo,5.0,DDR4,
Lenovo T490 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) T490 Business Laptop,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,111706,,Lenovo,,DDR4,
Apple MacBook Pro Core i9 8th Gen - (16 GB/512 GB SSD/Mac OS Mojave/4 GB Graphics) MV912HN,4.2,16.0,Intel Core i9 Processor (8th Gen),16,Mac OS Operating System,512 GB SSD,39.12,209990,239900.0,Apple,0.0,DDR3,12.467694872863694
Lenovo Ideapad 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14IIL05 Thin and Light Laptop,,,Intel Core i3 Processor (10th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,35.56,45990,52240.0,Lenovo,,DDR4,11.964012251148546
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,55990,79690.0,Lenovo,6.0,DDR4,29.740243443342955
MSI GS75 Stealth Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce RTX 2...,,,Intel Core i9 Processor (10th Gen),32,64 bit Windows 10 Operating System,1 TB SSD,43.94,259990,291990.0,MSI,,DDR4,10.95927942737765
MSI GS66 Stealth Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce RTX 2...,,,Intel Core i7 Processor (10th Gen),32,64 bit Windows 10 Operating System,1 TB SSD,39.62,254990,269990.0,MSI,,DDR4,5.555761324493499
HP 15s Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) 15s-eq0132AU Thin and Light Laptop,4.4,82.0,AMD Ryzen 7 Quad Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,39.62,65440,69102.0,HP,15.0,DDR4,5.299412462736245
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.3,201.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,51990,74090.0,Lenovo,33.0,DDR4,29.828586853826426
MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX 1060) GS65...,4.1,10.0,Intel Core i7 Processor (8th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,39.62,149990,169990.0,MSI,3.0,DDR4,11.765397964586152
MSI Core i7 8th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce RTX 2060...,,,Intel Core i7 Processor (8th Gen),16,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,43.94,158990,,MSI,,DDR4,
MSI GL Core i7 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1050) GL62 7R...,3.6,12.0,Intel Core i7 Processor (7th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,79990,94990.0,MSI,3.0,DDR4,15.791135909043058
Asus Pro P5 Core i7 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Pro) Pro P5 P5440FA Thin and Light ...,,,Intel Core i7 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56,98912,,Asus,,DDR4,
Avita Magus Lite Celeron Dual Core - (4 GB/64 GB EMMC Storage/Windows 10 Home) NS12T5IN008P 2 in 1 Lap...,3.8,444.0,Intel Celeron Dual Core Processor,4,64 bit Windows 10 Operating System,,30.99,12990,19990.0,Avita,87.0,DDR3,35.01750875437719
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4.0,431.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,42990,66190.0,Lenovo,62.0,DDR4,35.05061187490558
HP 15 Core i7 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics) 15-dc0082TX Laptop,,,Intel Core i7 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,39.62,116941,,HP,,DDR4,
Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF541-CS Thin and Light Laptop,4.1,15.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,35.56,36990,52990.0,Avita,0.0,DDR3,30.194376297414603
Asus ZenBook 13 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX334FL-A5822TS Thin and Light La...,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.02,82990,105990.0,Asus,,DDR3,21.700160392489856
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,31990,42490.0,Lenovo,4.0,DDR4,24.71169686985173
Asus ExpertBook P2 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro/2 GB Graphics) ExpertBook P2 P24...,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,86990,,Asus,,DDR4,
Asus ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX334FL-A5822T...,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,84990,105990.0,Asus,,DDR4,19.813189923577696
Asus ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and L...,,,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,35.56,167990,202990.0,Asus,,LPDDR3,17.242228681215824
Asus ROG Strix Scar 17 Core i9 10th Gen - (32 GB/2 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce...,,,Intel Core i9 Processor (10th Gen),32,64 bit Windows 10 Operating System,2 TB SSD,43.94,269990,299191.0,Asus,,DDR4,9.759986095838444
Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF541-MB Thin and Light Laptop,4.1,15.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,35.56,36990,52990.0,Avita,0.0,DDR3,30.194376297414603
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826.0,AMD APU Dual Core A4 Processor,4,64 bit Windows 10 Operating System,,35.56,20990,21325.0,Lenovo,120.0,DDR4,1.570926143024619
Asus ZenBook Pro 15 Core i7 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2014T La...,4.8,6.0,Intel Core i7 Processor (8th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,39.62,175190,,Asus,1.0,DDR4,
Microsoft Surface Pro 6 Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) 1796 2 in 1 Laptop,,,Intel Core i7 Processor (8th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,31.24,135990,139999.0,Microsoft,,DDR3,2.863591882799163
HP Spectre x360 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) 13-ap0100TU 2 in 1 Laptop,,,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,33.78,140337,,HP,,DDR4,
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,55990,79690.0,Lenovo,6.0,DDR4,29.740243443342955
HP Omen Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1...,,,Intel Core i5 Processor (7th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,39.62,102551,,HP,,DDR4,
Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF541-SG Thin and Light Laptop,4.1,15.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,35.56,36990,52990.0,Avita,0.0,DDR3,30.194376297414603
MSI Stealth Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce RTX 2060)...,4.8,5.0,Intel Core i7 Processor (8th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,39.62,189990,,MSI,1.0,DDR4,
Dell Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) INS 5408 Thin and Lig...,4.3,3.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,68890,75274.0,Dell,0.0,DDR4,8.481016021468237
Asus ROG Strix G15 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX...,4.4,28.0,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,39.62,114990,116990.0,Asus,2.0,DDR4,1.7095478246003932
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.3,201.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,51990,74090.0,Lenovo,33.0,DDR4,29.828586853826426
Dell Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) INS 5408 Thin and Lig...,4.3,3.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,68890,75274.0,Dell,0.0,DDR4,8.481016021468237
Asus ROG Strix G15 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX...,4.4,28.0,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,39.62,114990,116990.0,Asus,2.0,DDR4,1.7095478246003932
Asus ROG Strix G Core i5 9th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX 16...,4.6,24.0,Intel Core i5 Processor (9th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,39.62,109990,136990.0,Asus,3.0,DDR4,19.709467844368202
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4.0,431.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,42990,66190.0,Lenovo,62.0,DDR4,35.05061187490558
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 81W8 Ideapad S145-15...,4.0,618.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,48990,73890.0,Lenovo,105.0,DDR4,33.698741372310195
Dell Core i5 5th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 7548 Laptop,1.6,23.0,Intel Core i5 Processor (5th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,69500,,Dell,9.0,DDR3,
Asus ExpertBook P2 Core i5 10th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) ExpertBook P2 P2451FB Thin and...,,,Intel Core i5 Processor (10th Gen),8,DOS Operating System,1 TB HDD,35.56,69290,77990.0,Asus,,DDR4,11.155276317476599
Asus ExpertBook P2 Core i7 10th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) ExpertBook P2 P2451FB Thin and...,,,Intel Core i7 Processor (10th Gen),8,DOS Operating System,1 TB HDD,35.56,75990,,Asus,,DDR4,
Apple Macbook Pro Core i7 8th Gen - (16 GB/512 GB SSD/Mac OS Mojave/4 GB Graphics) MR942HN/A,4.0,10.0,Intel Core i7 Processor (8th Gen),16,64 bit Mac OS Operating System,512 GB SSD,39.12,239990,259990.0,Apple,0.0,DDR4,7.6926035616754485
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,31990,42490.0,Lenovo,4.0,DDR4,24.71169686985173
Asus ExpertBook P2 Core i7 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro/2 GB Graphics) ExpertBook P2 P2451...,,,Intel Core i7 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,35.56,93990,,Asus,,DDR4,
Asus VivoBook Flip 14 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) TP412FA-EC372TS 2 in 1 Lapt...,4.2,76.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,512 GB SSD,35.56,48990,62900.0,Asus,15.0,DDR4,22.114467408585057
Lenovo ThinkPad E14 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) E14 Thin and Light Laptop,3.8,15.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,35.56,29990,48257.0,Lenovo,5.0,DDR4,37.85357564705639
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826.0,AMD APU Dual Core A4 Processor,4,64 bit Windows 10 Operating System,,35.56,20990,21325.0,Lenovo,120.0,DDR4,1.570926143024619
Asus ROG Strix Edition Core i7 7th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 GB Graphics/NVID...,5.0,2.0,Intel Core i7 Processor (7th Gen),16,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,39.62,139990,,Asus,1.0,DDR4,
Acer One 14 Pentium Dual Core - (4 GB/1 TB HDD/Windows 10 Home) Z2-485 Thin and Light Laptop,,,Intel Pentium Dual Core Processor,4,64 bit Windows 10 Operating System,1 TB HDD,35.56,22990,30000.0,Acer,,DDR4,23.366666666666667
MSI Bravo 15 Ryzen 5 Hexa Core 4600H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/AMD Radeon RX 5...,4.7,15.0,AMD Ryzen 5 Hexa Core Processor,16,64 bit Windows 10 Operating System,512 GB SSD,39.62,69990,83990.0,MSI,5.0,DDR4,16.66865102988451
Apple MacBook Pro Core i7 7th Gen - (16 GB/512 GB SSD/Mac OS Sierra/2 GB Graphics) MPTT2HN/A,,,Intel Core i7 Processor (7th Gen),16,64 bit Mac OS Operating System,512 GB SSD,39.12,229990,244990.0,Apple,,DDR3,6.122698885668803
Apple MacBook Pro Core i5 8th Gen - (8 GB/256 GB SSD/Mac OS Mojave) MUHP2HN/A,4.6,134.0,Intel Core i5 Processor (8th Gen),8,Mac OS Operating System,256 GB SSD,33.78,154990,159900.0,Apple,27.0,DDR3,3.0706691682301437
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,55990,79690.0,Lenovo,6.0,DDR4,29.740243443342955
Avita Liber Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) NS14A8INR671-PAG Thin and Light Laptop,,,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,35.56,62990,83390.0,Avita,,DDR4,24.463364911859937
Asus ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and ...,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,132790,172990.0,Asus,,LPDDR3,23.23833747615469
Lenovo APU Dual Core A6 A6-9225 - (4 GB/500 GB HDD/Windows 10 Home) V145 Laptop,1.9,8.0,AMD APU Dual Core A6 Processor,4,64 bit Windows 10 Operating System,500 GB HDD,39.62,23990,28000.0,Lenovo,3.0,DDR4,14.321428571428571
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.3,201.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,51990,74090.0,Lenovo,33.0,DDR4,29.828586853826426
Asus ROG Zephyrus Duo 15 Core i7 10th Gen - (32 GB/2 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Gefor...,,,Intel Core i7 Processor (10th Gen),32,64 bit Windows 10 Operating System,2 TB SSD,39.62,339990,465990.0,Asus,,DDR4,27.039206849932402
Lenovo ThinkPad x390 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ThinkPad X390 Thin and Light ...,,,Intel Core i7 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,129803,,Lenovo,,DDR4,
HP Spectre x360 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Pro) 13-ap0121TU 2 in 1 Laptop,,,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,33.78,151133,,HP,,DDR4,
Asus ROG Zephyrus Duo 15 Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Gefor...,,,Intel Core i7 Processor (10th Gen),32,64 bit Windows 10 Operating System,1 TB SSD,39.62,279990,363990.0,Asus,,DDR4,23.07755707574384
MSI Core i7 7th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce GTX 1070...,4.2,6.0,Intel Core i7 Processor (7th Gen),16,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,43.94,185990,,MSI,3.0,DDR4,
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4.0,431.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,42990,66190.0,Lenovo,62.0,DDR4,35.05061187490558
Acer Swift 7 Core i5 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF713-51 Thin and Light Laptop,4.5,37.0,Intel Core i5 Processor (7th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,33.78,69990,112999.0,Acer,4.0,DDR3,38.06139877344047
Asus ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and ...,,,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,35.56,154990,172990.0,Asus,,LPDDR3,10.405225735591653
Apple MacBook Air Core i5 5th Gen - (8 GB/128 GB SSD/Mac OS Sierra) A1466,4.6,4110.0,Intel Core i5 Processor (5th Gen),8,Mac OS Operating System,128 GB SSD,33.78,80900,,Apple,853.0,RAM,
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,31990,42490.0,Lenovo,4.0,DDR4,24.71169686985173
Asus ZenBook Pro 15 Core i9 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2032T La...,5.0,3.0,Intel Core i9 Processor (8th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,39.62,209990,,Asus,0.0,DDR4,
Asus ROG Zephyrus S Core i7 9th Gen - (24 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce RTX...,,,Intel Core i7 Processor (9th Gen),24,64 bit Windows 10 Operating System,1 TB SSD,39.62,322990,,Asus,,DDR4,
